"Timestamp (S)","Arc Main Current (A)","Arc Main Voltage (V)","Arc Main Energy (J)","Arc UART (TXT)"
"0","0.010336","2.997","7.744248e-06",""
"0.00025","0.010336","","7.744248e-06",""
"0.0005","0.010336","","1.54885e-05",""
"0.00075","0.010336","","2.323274e-05",""
"0.001","0.010336","2.997","3.097699e-05",""
"0.00125","0.0103155","","3.87033e-05",""
"0.0015","0.010295","","4.641426e-05",""
"0.00175","0.0102745","","5.410986e-05",""
"0.002","0.010254","2.996","6.17901e-05",""
"0.00225","0.0102335","","6.945755e-05",""
"0.0025","0.010213","","7.710964e-05",""
"0.00275","0.0101925","","8.474637e-05",""
"0.003","0.010172","2.997","9.236774e-05",""
"0.00325","0.010172","","9.998912e-05",""
"0.0035","0.010172","","0.0001076105",""
"0.00375","0.010172","","0.0001152319",""
"0.004","0.010172","2.997","0.0001228532",""
"0.00425","0.010131","","0.0001304439",""
"0.0045","0.01009","","0.0001380038",""
"0.00475","0.010049","","0.000145533",""
"0.005","0.010008","2.997","0.0001530315",""
"0.00525","0.010049","","0.0001605582",""
"0.0055","0.01009","","0.0001681156",""
"0.00575","0.010131","","0.0001757038",""
"0.006","0.010172","2.996","0.0001833226",""
"0.00625","0.0101925","","0.0001909593",""
"0.0065","0.010213","","0.0001986114",""
"0.00675","0.0102335","","0.0002062788",""
"0.007","0.010254","2.997","0.0002139617",""
"0.00725","0.009947","","0.0002214144",""
"0.0075","0.00964","","0.0002286372",""
"0.00775","0.009333","","0.00023563",""
"0.008","0.009026","2.997","0.0002423927",""
"0.00825","0.00888275","","0.0002490459",""
"0.0085","0.0087395","","0.0002555918",""
"0.00875","0.00859625","","0.0002620304",""
"0.009","0.008453","2.996","0.0002683617",""
"0.00925","0.008494","","0.0002747258",""
"0.0095","0.008535","","0.0002811206",""
"0.00975","0.008576","","0.0002875462",""
"0.01","0.008617","2.997","0.0002940025",""
"0.01025","0.00902625","","0.0003007654",""
"0.0105","0.0094355","","0.000307835",""
"0.01075","0.00984475","","0.0003152111",""
"0.011","0.010254","2.997","0.0003228939",""
"0.01125","0.010213","","0.000330546",""
"0.0115","0.010172","","0.0003381674",""
"0.01175","0.010131","","0.0003457581",""
"0.012","0.01009","2.997","0.000353318",""
"0.01225","0.01009","","0.0003608779",""
"0.0125","0.01009","","0.0003684379",""
"0.01275","0.01009","","0.0003759978",""
"0.013","0.01009","2.997","0.0003835577",""
"0.01325","0.0101105","","0.000391133",""
"0.0135","0.010131","","0.0003987237",""
"0.01375","0.0101515","","0.0004063297",""
"0.014","0.010172","2.997","0.000413951",""
"0.01425","0.010172","","0.0004215724",""
"0.0145","0.010172","","0.0004291938",""
"0.01475","0.010172","","0.0004368152",""
"0.015","0.010172","2.997","0.0004444365",""
"0.01525","0.0101515","","0.0004520425",""
"0.0155","0.010131","","0.0004596332",""
"0.01575","0.0101105","","0.0004672085",""
"0.016","0.01009","2.997","0.0004747684",""
"0.01625","0.01009","","0.0004823283",""
"0.0165","0.01009","","0.0004898883",""
"0.01675","0.01009","","0.0004974482",""
"0.017","0.01009","2.997","0.0005050081",""
"0.01725","0.00992625","","0.0005124454",""
"0.0175","0.0097625","","0.0005197599",""
"0.01775","0.00959875","","0.0005269518",""
"0.018","0.009435","2.997","0.000534021",""
"0.01825","0.0091895","","0.0005409062",""
"0.0185","0.008944","","0.0005476075",""
"0.01875","0.0086985","","0.0005541249",""
"0.019","0.008453","2.997","0.0005604583",""
"0.01925","0.008494","","0.0005668224",""
"0.0195","0.008535","","0.0005732172",""
"0.01975","0.008576","","0.0005796428",""
"0.02","0.008617","2.997","0.0005860991",""
"0.02025","0.008883","","0.0005927547",""
"0.0205","0.009149","","0.0005996096",""
"0.02075","0.009415","","0.0006066638",""
"0.021","0.009681","2.997","0.0006139173",""
"0.02125","0.00978325","","0.0006212474",""
"0.0215","0.0098855","","0.0006286541",""
"0.02175","0.00998775","","0.0006361374",""
"0.022","0.01009","2.997","0.0006436973",""
"0.02225","0.01009","","0.0006512572",""
"0.0225","0.01009","","0.0006588172",""
"0.02275","0.01009","","0.0006663771",""
"0.023","0.01009","2.997","0.000673937",""
"0.02325","0.0101515","","0.0006815405",""
"0.0235","0.010213","","0.0006891901",""
"0.02375","0.0102745","","0.0006968857",""
"0.024","0.010336","2.996","0.0007046273",""
"0.02425","0.0103155","","0.0007123562",""
"0.0245","0.010295","","0.0007200697",""
"0.02475","0.0102745","","0.0007277679",""
"0.025","0.010254","2.997","0.0007354507",""
"0.02525","0.0101925","","0.0007430849",""
"0.0255","0.010131","","0.000750673",""
"0.02575","0.0100695","","0.0007582151",""
"0.026","0.010008","2.996","0.0007657111",""
"0.02625","0.00992625","","0.0007731483",""
"0.0265","0.0098445","","0.0007805243",""
"0.02675","0.00976275","","0.000787839",""
"0.027","0.009681","2.997","0.0007950925",""
"0.02725","0.0093945","","0.000802129",""
"0.0275","0.009108","","0.0008089509",""
"0.02775","0.0088215","","0.0008155582",""
"0.028","0.008535","2.996","0.0008219509",""
"0.02825","0.00857575","","0.0008283763",""
"0.0285","0.0086165","","0.0008348322",""
"0.02875","0.00865725","","0.0008413187",""
"0.029","0.008698","2.997","0.0008478356",""
"0.02925","0.008698","","0.0008543526",""
"0.0295","0.008698","","0.0008608696",""
"0.02975","0.008698","","0.0008673866",""
"0.03","0.008698","2.997","0.0008739035",""
"0.03025","0.00884125","","0.0008805278",""
"0.0305","0.0089845","","0.0008872595",""
"0.03075","0.00912775","","0.0008940985",""
"0.031","0.009271","2.997","0.0009010447",""
"0.03125","0.00949625","","0.0009081574",""
"0.0315","0.0097215","","0.0009154388",""
"0.03175","0.00994675","","0.000922889",""
"0.032","0.010172","2.996","0.0009305078",""
"0.03225","0.0101925","","0.0009381445",""
"0.0325","0.010213","","0.0009457966",""
"0.03275","0.0102335","","0.0009534641",""
"0.033","0.010254","2.997","0.0009611469",""
"0.03325","0.0102745","","0.000968845",""
"0.0335","0.010295","","0.0009765586",""
"0.03375","0.0103155","","0.0009842875",""
"0.034","0.010336","2.997","0.0009920317",""
"0.03425","0.010295","","0.0009997427",""
"0.0345","0.010254","","0.001007423",""
"0.03475","0.010213","","0.001015072",""
"0.035","0.010172","2.996","0.001022691",""
"0.03525","0.010172","","0.001030313",""
"0.0355","0.010172","","0.001037934",""
"0.03575","0.010172","","0.001045555",""
"0.036","0.010172","2.997","0.001053177",""
"0.03625","0.0101515","","0.00106078",""
"0.0365","0.010131","","0.001068368",""
"0.03675","0.0101105","","0.001075941",""
"0.037","0.01009","2.996","0.001083499",""
"0.03725","0.009742","","0.001090798",""
"0.0375","0.009394","","0.001097836",""
"0.03775","0.009046","","0.001104614",""
"0.038","0.008698","2.997","0.001111131",""
"0.03825","0.00867775","","0.001117633",""
"0.0385","0.0086575","","0.001124119",""
"0.03875","0.00863725","","0.001130591",""
"0.039","0.008617","2.997","0.001137047",""
