"Timestamp (S)","Arc Main Current (A)","Arc Main Voltage (V)","Arc Main Energy (J)","Arc UART (TXT)"
"0","0.010909","2.996","8.170841e-06",""
"0.00025","0.010909","","8.170841e-06",""
"0.0005","0.010909","","1.634168e-05",""
"0.00075","0.010909","","2.451252e-05",""
"0.001","0.010909","2.996","3.268336e-05",""
"0.00125","0.010868","","4.082621e-05",""
"0.0015","0.010827","","4.893834e-05",""
"0.00175","0.010786","","5.701975e-05",""
"0.002","0.010745","2.997","6.507044e-05",""
"0.00225","0.0107245","","7.310578e-05",""
"0.0025","0.010704","","8.112575e-05",""
"0.00275","0.0106835","","8.913036e-05",""
"0.003","0.010663","2.997","9.711961e-05",""
"0.00325","0.01027425","","0.0001048176",""
"0.0035","0.0098855","","0.0001122243",""
"0.00375","0.00949675","","0.0001193397",""
"0.004","0.009108","2.997","0.0001261639",""
"0.00425","0.0091285","","0.0001330012",""
"0.0045","0.009149","","0.0001398538",""
"0.00475","0.0091695","","0.0001467217",""
"0.005","0.00919","2.996","0.000153605",""
"0.00525","0.00931275","","0.0001605826",""
"0.0055","0.0094355","","0.0001676522",""
"0.00575","0.00955825","","0.0001748137",""
"0.006","0.009681","2.997","0.0001820672",""
"0.00625","0.0099675","","0.0001895328",""
"0.0065","0.010254","","0.0001972131",""
"0.00675","0.0105405","","0.0002051079",""
"0.007","0.010827","2.996","0.0002132173",""
"0.00725","0.0108065","","0.0002213114",""
"0.0075","0.010786","","0.0002293901",""
"0.00775","0.0107655","","0.0002374535",""
"0.008","0.010745","2.996","0.0002455015",""
"0.00825","0.010745","","0.0002535522",""
"0.0085","0.010745","","0.0002616029",""
"0.00875","0.010745","","0.0002696535",""
"0.009","0.010745","2.997","0.0002777042",""
"0.00925","0.010786","","0.0002857856",""
"0.0095","0.010827","","0.0002938978",""
"0.00975","0.010868","","0.0003020406",""
"0.01","0.010909","2.997","0.0003102142",""
"0.01025","0.010909","","0.0003183878",""
"0.0105","0.010909","","0.0003265613",""
"0.01075","0.010909","","0.0003347349",""
"0.011","0.010909","2.997","0.0003429085",""
"0.01125","0.0108475","","0.0003510332",""
"0.0115","0.010786","","0.000359112",""
"0.01175","0.0107245","","0.0003671446",""
"0.012","0.010663","2.996","0.0003751312",""
"0.01225","0.0106835","","0.0003831358",""
"0.0125","0.010704","","0.0003911558",""
"0.01275","0.0107245","","0.0003991911",""
"0.013","0.010745","2.997","0.0004072418",""
"0.01325","0.010438","","0.0004150599",""
"0.0135","0.010131","","0.000422648",""
"0.01375","0.009824","","0.0004300062",""
"0.014","0.009517","2.996","0.0004371344",""
"0.01425","0.0094555","","0.0004442166",""
"0.0145","0.009394","","0.0004512527",""
"0.01475","0.0093325","","0.0004582427",""
"0.015","0.009271","2.996","0.0004651867",""
"0.01525","0.0092915","","0.000472146",""
"0.0155","0.009312","","0.0004791207",""
"0.01575","0.0093325","","0.0004861108",""
"0.016","0.009353","2.996","0.0004931162",""
"0.01625","0.009701","","0.0005003846",""
"0.0165","0.010049","","0.0005079138",""
"0.01675","0.010397","","0.0005157038",""
"0.017","0.010745","2.997","0.0005237545",""
"0.01725","0.0107655","","0.0005318205",""
"0.0175","0.010786","","0.0005399019",""
"0.01775","0.0108065","","0.0005479987",""
"0.018","0.010827","2.997","0.0005561108",""
"0.01825","0.0108475","","0.0005642383",""
"0.0185","0.010868","","0.0005723812",""
"0.01875","0.0108885","","0.0005805394",""
"0.019","0.010909","2.997","0.000588713",""
"0.01925","0.010909","","0.0005968865",""
"0.0195","0.010909","","0.0006050601",""
"0.01975","0.010909","","0.0006132337",""
"0.02","0.010909","2.997","0.0006214072",""
"0.02025","0.0108475","","0.0006295347",""
"0.0205","0.010786","","0.0006376161",""
"0.02075","0.0107245","","0.0006456515",""
"0.021","0.010663","2.997","0.0006536407",""
