"Timestamp (S)","Arc Main Current (A)","Arc Main Voltage (V)","Arc Main Energy (J)","Arc UART (TXT)"
"0","0.01009","2.996","7.55741e-06",""
"0.00025","0.01009","","7.55741e-06",""
"0.0005","0.01009","","1.511482e-05",""
"0.00075","0.01009","","2.267223e-05",""
"0.001","0.01009","2.996","3.022964e-05",""
"0.00125","0.0101515","","3.783311e-05",""
"0.0015","0.010213","","4.548265e-05",""
"0.00175","0.0102745","","5.317825e-05",""
"0.002","0.010336","2.996","6.091992e-05",""
"0.00225","0.010336","","6.866416e-05",""
"0.0025","0.010336","","7.640841e-05",""
"0.00275","0.010336","","8.415266e-05",""
"0.003","0.010336","2.997","9.189691e-05",""
"0.00325","0.010254","","9.957972e-05",""
"0.0035","0.010172","","0.0001072011",""
"0.00375","0.01009","","0.000114761",""
"0.004","0.010008","2.997","0.0001222595",""
"0.00425","0.00963975","","0.0001294797",""
"0.0045","0.0092715","","0.000136424",""
"0.00475","0.00890325","","0.0001430926",""
"0.005","0.008535","2.996","0.0001494853",""
"0.00525","0.0085555","","0.0001558934",""
"0.0055","0.008576","","0.0001623168",""
"0.00575","0.0085965","","0.0001687556",""
"0.006","0.008617","2.996","0.0001752097",""
"0.00625","0.00873975","","0.000181758",""
"0.0065","0.0088625","","0.0001883982",""
"0.00675","0.00898525","","0.0001951304",""
"0.007","0.009108","2.997","0.0002019545",""
"0.00725","0.009374","","0.0002089757",""
"0.0075","0.00964","","0.000216196",""
"0.00775","0.009906","","0.0002236156",""
"0.008","0.010172","2.996","0.0002312345",""
"0.00825","0.010172","","0.0002388533",""
"0.0085","0.010172","","0.0002464721",""
"0.00875","0.010172","","0.0002540909",""
"0.009","0.010172","2.996","0.0002617098",""
"0.00925","0.010131","","0.0002693004",""
"0.0095","0.01009","","0.0002768604",""
"0.00975","0.010049","","0.0002843896",""
"0.01","0.010008","2.997","0.0002918881",""
"0.01025","0.0100695","","0.0002994326",""
"0.0105","0.010131","","0.0003070233",""
"0.01075","0.0101925","","0.00031466",""
"0.011","0.010254","2.997","0.0003223428",""
"0.01125","0.010254","","0.0003300231",""
"0.0115","0.010254","","0.0003377033",""
"0.01175","0.010254","","0.0003453836",""
"0.012","0.010254","2.996","0.0003530638",""
"0.01225","0.010213","","0.0003607159",""
"0.0125","0.010172","","0.0003683373",""
"0.01275","0.010131","","0.0003759279",""
"0.013","0.01009","2.997","0.0003834879",""
"0.01325","0.0100695","","0.0003910324",""
"0.0135","0.010049","","0.0003985616",""
"0.01375","0.0100285","","0.0004060755",""
"0.014","0.010008","2.997","0.000413574",""
"0.01425","0.0097215","","0.0004208554",""
"0.0145","0.009435","","0.0004279222",""
"0.01475","0.0091485","","0.0004347744",""
"0.015","0.008862","2.996","0.0004414121",""
"0.01525","0.00880075","","0.000448006",""
"0.0155","0.0087395","","0.0004545541",""
"0.01575","0.00867825","","0.0004610563",""
"0.016","0.008617","2.997","0.0004675126",""
"0.01625","0.00863725","","0.0004739819",""
"0.0165","0.0086575","","0.0004804663",""
"0.01675","0.00867775","","0.000486966",""
"0.017","0.008698","2.996","0.0004934808",""
"0.01725","0.0090255","","0.0005002409",""
"0.0175","0.009353","","0.0005072463",""
"0.01775","0.0096805","","0.000514497",""
"0.018","0.010008","2.996","0.000521993",""
"0.01825","0.010049","","0.0005295197",""
"0.0185","0.01009","","0.0005370771",""
"0.01875","0.010131","","0.0005446652",""
"0.019","0.010172","2.996","0.000552284",""
"0.01925","0.0101925","","0.0005599182",""
"0.0195","0.010213","","0.0005675677",""
"0.01975","0.0102335","","0.0005752326",""
"0.02","0.010254","2.996","0.0005829129",""
"0.02025","0.010254","","0.0005905957",""
"0.0205","0.010254","","0.0005982785",""
"0.02075","0.010254","","0.0006059613",""
"0.021","0.010254","2.997","0.0006136441",""
"0.02125","0.0102745","","0.0006213397",""
"0.0215","0.010295","","0.0006290507",""
"0.02175","0.0103155","","0.000636777",""
"0.022","0.010336","2.996","0.0006445186",""
"0.02225","0.0102745","","0.0006522142",""
"0.0225","0.010213","","0.0006598638",""
"0.02275","0.0101515","","0.0006674672",""
"0.023","0.01009","2.996","0.0006750247",""
