"Timestamp (S)","Arc Main Current (A)","Arc Main Voltage (V)","Arc Main Energy (J)","Arc UART (TXT)"
"0","0.008617","2.997","6.456287e-06",""
"0.00025","0.008617","","6.456287e-06",""
"0.0005","0.008617","","1.291257e-05",""
"0.00075","0.008617","","1.936886e-05",""
"0.001","0.008617","2.997","2.582515e-05",""
"0.00125","0.00900575","","3.257046e-05",""
"0.0015","0.0093945","","3.960694e-05",""
"0.00175","0.00978325","","4.693459e-05",""
"0.002","0.010172","2.996","5.455342e-05",""
"0.00225","0.010131","","6.214154e-05",""
"0.0025","0.01009","","6.969895e-05",""
"0.00275","0.010049","","7.722565e-05",""
"0.003","0.010008","2.996","8.472164e-05",""
"0.00325","0.0100695","","9.226621e-05",""
"0.0035","0.010131","","9.985687e-05",""
"0.00375","0.0101925","","0.0001074936",""
"0.004","0.010254","2.997","0.0001151764",""
"0.00425","0.010254","","0.0001228592",""
"0.0045","0.010254","","0.000130542",""
"0.00475","0.010254","","0.0001382248",""
"0.005","0.010254","2.997","0.0001459076",""
"0.00525","0.010254","","0.0001535905",""
"0.0055","0.010254","","0.0001612733",""
"0.00575","0.010254","","0.0001689561",""
"0.006","0.010254","2.997","0.0001766389",""
"0.00625","0.0102335","","0.0001843063",""
"0.0065","0.010213","","0.0001919584",""
"0.00675","0.0101925","","0.0001995952",""
"0.007","0.010172","2.997","0.0002072165",""
"0.00725","0.010172","","0.0002148379",""
"0.0075","0.010172","","0.0002224593",""
"0.00775","0.010172","","0.0002300806",""
"0.008","0.010172","2.997","0.000237702",""
"0.00825","0.00998775","","0.0002451853",""
"0.0085","0.0098035","","0.0002525306",""
"0.00875","0.00961925","","0.0002597378",""
"0.009","0.009435","2.997","0.000266807",""
"0.00925","0.00925075","","0.0002737381",""
"0.0095","0.0090665","","0.0002805312",""
"0.00975","0.00888225","","0.0002871862",""
"0.01","0.008698","2.997","0.0002937032",""
"0.01025","0.00867775","","0.000300205",""
"0.0105","0.0086575","","0.0003066916",""
"0.01075","0.00863725","","0.0003131631",""
"0.011","0.008617","2.997","0.0003196194",""
"0.01125","0.008883","","0.000326275",""
"0.0115","0.009149","","0.0003331299",""
"0.01175","0.009415","","0.000340184",""
"0.012","0.009681","2.997","0.0003474375",""
"0.01225","0.00980375","","0.000354783",""
"0.0125","0.0099265","","0.0003622204",""
"0.01275","0.01004925","","0.0003697498",""
"0.013","0.010172","2.997","0.0003773712",""
"0.01325","0.010213","","0.0003850233",""
"0.0135","0.010254","","0.0003927061",""
"0.01375","0.010295","","0.0004004196",""
"0.014","0.010336","2.997","0.0004081639",""
"0.01425","0.010336","","0.0004159081",""
"0.0145","0.010336","","0.0004236524",""
"0.01475","0.010336","","0.0004313966",""
"0.015","0.010336","2.997","0.0004391409",""
"0.01525","0.010295","","0.0004468518",""
"0.0155","0.010254","","0.0004545321",""
"0.01575","0.010213","","0.0004621816",""
"0.016","0.010172","2.996","0.0004698004",""
"0.01625","0.010172","","0.0004774193",""
"0.0165","0.010172","","0.0004850381",""
"0.01675","0.010172","","0.0004926569",""
"0.017","0.010172","2.996","0.0005002757",""
"0.01725","0.010172","","0.0005078946",""
"0.0175","0.010172","","0.0005155134",""
"0.01775","0.010172","","0.0005231322",""
"0.018","0.010172","2.996","0.0005307511",""
"0.01825","0.01006975","","0.0005382958",""
"0.0185","0.0099675","","0.000545764",""
"0.01875","0.00986525","","0.0005531555",""
"0.019","0.009763","2.997","0.0005604704",""
"0.01925","0.00949675","","0.0005675859",""
"0.0195","0.0092305","","0.0005745018",""
"0.01975","0.00896425","","0.0005812183",""
"0.02","0.008698","2.997","0.0005877353",""
"0.02025","0.00867775","","0.0005942349",""
"0.0205","0.0086575","","0.0006007194",""
"0.02075","0.00863725","","0.0006071887",""
"0.021","0.008617","2.996","0.0006136428",""
"0.02125","0.00876025","","0.0006202064",""
"0.0215","0.0089035","","0.0006268774",""
"0.02175","0.00904675","","0.0006336556",""
"0.022","0.00919","2.997","0.0006405413",""
"0.02225","0.009456","","0.0006476262",""
"0.0225","0.009722","","0.0006549104",""
"0.02275","0.009988","","0.0006623939",""
"0.023","0.010254","2.997","0.0006700767",""
"0.02325","0.0102745","","0.0006777749",""
"0.0235","0.010295","","0.0006854884",""
"0.02375","0.0103155","","0.0006932173",""
"0.024","0.010336","2.997","0.0007009615",""
"0.02425","0.0103155","","0.0007086904",""
