"Timestamp (S)","Arc Main Current (A)","Arc Main Voltage (V)","Arc Main Energy (J)","Arc UART (TXT)"
"0","0.009681","3.003","7.268011e-06",""
"0.00025","0.009681","","7.268011e-06",""
"0.0005","0.009681","","1.453602e-05",""
"0.00075","0.009681","","2.180403e-05",""
"0.001","0.009681","3.003","2.907204e-05",""
"0.00125","0.00980375","","3.642976e-05",""
"0.0015","0.0099265","","4.38796e-05",""
"0.00175","0.01004925","","5.142156e-05",""
"0.002","0.010172","3.002","5.905564e-05",""
"0.00225","0.010172","","6.668973e-05",""
"0.0025","0.010172","","7.432382e-05",""
"0.00275","0.010172","","8.19579e-05",""
"0.003","0.010172","3.002","8.959199e-05",""
"0.00325","0.0101515","","9.721069e-05",""
"0.0035","0.010131","","0.000104814",""
"0.00375","0.0101105","","0.0001124019",""
"0.004","0.01009","3.002","0.0001199745",""
"0.00425","0.0101105","","0.0001275624",""
"0.0045","0.010131","","0.0001351657",""
"0.00475","0.0101515","","0.0001427844",""
"0.005","0.010172","3.002","0.0001504185",""
"0.00525","0.010213","","0.0001580834",""
"0.0055","0.010254","","0.000165779",""
"0.00575","0.010295","","0.0001735054",""
"0.006","0.010336","3.002","0.0001812626",""
"0.00625","0.010295","","0.000188989",""
"0.0065","0.010254","","0.0001966846",""
"0.00675","0.010213","","0.0002043494",""
"0.007","0.010172","3.002","0.0002119835",""
"0.00725","0.01009","","0.0002195561",""
"0.0075","0.010008","","0.0002270671",""
"0.00775","0.009926","","0.0002345165",""
"0.008","0.009844","3.002","0.0002419045",""
"0.00825","0.00949625","","0.0002490314",""
"0.0085","0.0091485","","0.0002558973",""
"0.00875","0.00880075","","0.0002625023",""
"0.009","0.008453","3.002","0.0002688463",""
"0.00925","0.0084735","","0.0002752056",""
"0.0095","0.008494","","0.0002815804",""
"0.00975","0.0085145","","0.0002879705",""
"0.01","0.008535","3.002","0.000294376",""
"0.01025","0.008719","","0.0003009218",""
"0.0105","0.008903","","0.0003076058",""
"0.01075","0.009087","","0.0003144278",""
"0.011","0.009271","3.003","0.000321388",""
"0.01125","0.00945525","","0.0003284842",""
"0.0115","0.0096395","","0.0003357186",""
"0.01175","0.00982375","","0.0003430914",""
"0.012","0.010008","3.002","0.0003506024",""
"0.01225","0.0100285","","0.0003581288",""
"0.0125","0.010049","","0.0003656705",""
"0.01275","0.0100695","","0.0003732277",""
"0.013","0.01009","3.002","0.0003808002",""
"0.01325","0.0101515","","0.0003884189",""
"0.0135","0.010213","","0.0003960838",""
"0.01375","0.0102745","","0.0004037948",""
"0.014","0.010336","3.002","0.000411552",""
"0.01425","0.0103155","","0.0004192963",""
"0.0145","0.010295","","0.0004270253",""
"0.01475","0.0102745","","0.0004347389",""
"0.015","0.010254","3.003","0.0004424371",""
"0.01525","0.010254","","0.0004501327",""
"0.0155","0.010254","","0.0004578283",""
"0.01575","0.010254","","0.000465524",""
"0.016","0.010254","3.002","0.0004732196",""
"0.01625","0.0102335","","0.0004808998",""
"0.0165","0.010213","","0.0004885647",""
"0.01675","0.0101925","","0.0004962142",""
"0.017","0.010172","3.002","0.0005038482",""
"0.01725","0.010172","","0.0005114849",""
"0.0175","0.010172","","0.0005191215",""
"0.01775","0.010172","","0.0005267581",""
"0.018","0.010172","3.003","0.0005343948",""
"0.01825","0.0098035","","0.0005417547",""
"0.0185","0.009435","","0.0005488381",""
"0.01875","0.0090665","","0.0005556447",""
"0.019","0.008698","3.003","0.0005621748",""
"0.01925","0.00867775","","0.0005686874",""
"0.0195","0.0086575","","0.0005751849",""
"0.01975","0.00863725","","0.0005816671",""
"0.02","0.008617","3.002","0.0005881342",""
"0.02025","0.00867825","","0.0005946472",""
"0.0205","0.0087395","","0.0006012062",""
