"Timestamp (S)","Arc Main Current (A)","Arc Main Voltage (V)","Arc Main Energy (J)","Arc UART (TXT)"
"0","0.010581","3.002","7.94104e-06",""
"0.00025","0.010581","","7.94104e-06",""
"0.0005","0.010581","","1.588208e-05",""
"0.00075","0.010581","","2.382312e-05",""
"0.001","0.010581","3.002","3.176416e-05",""
"0.00125","0.010581","","3.97052e-05",""
"0.0015","0.010581","","4.764624e-05",""
"0.00175","0.010581","","5.558728e-05",""
"0.002","0.010581","3.002","6.352832e-05",""
"0.00225","0.010622","","7.149748e-05",""
"0.0025","0.010663","","7.94974e-05",""
"0.00275","0.010704","","8.752807e-05",""
"0.003","0.010745","3.001","9.558951e-05",""
"0.00325","0.0107245","","0.0001036356",""
"0.0035","0.010704","","0.0001116662",""
"0.00375","0.0106835","","0.0001196815",""
"0.004","0.010663","3.001","0.0001276815",""
"0.00425","0.01049925","","0.0001355611",""
"0.0045","0.0103355","","0.0001433179",""
"0.00475","0.01017175","","0.0001509518",""
"0.005","0.010008","3.002","0.0001584628",""
"0.00525","0.0097215","","0.0001657588",""
"0.0055","0.009435","","0.0001728398",""
"0.00575","0.0091485","","0.0001797057",""
"0.006","0.008862","3.002","0.0001863567",""
"0.00625","0.0089235","","0.0001930538",""
"0.0065","0.008985","","0.000199797",""
"0.00675","0.0090465","","0.0002065864",""
"0.007","0.009108","3.002","0.0002134219",""
"0.00725","0.009333","","0.0002204264",""
"0.0075","0.009558","","0.0002275996",""
"0.00775","0.009783","","0.0002349418",""
"0.008","0.010008","3.002","0.0002424528",""
"0.00825","0.01015125","","0.0002500713",""
"0.0085","0.0102945","","0.0002577973",""
"0.00875","0.01043775","","0.0002656309",""
"0.009","0.010581","3.002","0.0002735719",""
"0.00925","0.01054","","0.0002814822",""
"0.0095","0.010499","","0.0002893617",""
"0.00975","0.010458","","0.0002972104",""
"0.01","0.010417","3.002","0.0003050284",""
"0.01025","0.010417","","0.0003128489",""
"0.0105","0.010417","","0.0003206695",""
"0.01075","0.010417","","0.00032849",""
"0.011","0.010417","3.003","0.0003363106",""
"0.01125","0.0104785","","0.0003441747",""
"0.0115","0.01054","","0.000352085",""
"0.01175","0.0106015","","0.0003600414",""
"0.012","0.010663","3.002","0.000368044",""
"0.01225","0.0106835","","0.000376062",""
"0.0125","0.010704","","0.0003840953",""
"0.01275","0.0107245","","0.0003921441",""
"0.013","0.010745","3.002","0.0004002082",""
"0.01325","0.010704","","0.0004082415",""
"0.0135","0.010663","","0.0004162441",""
"0.01375","0.010622","","0.0004242159",""
"0.014","0.010581","3.002","0.000432157",""
"0.01425","0.01054","","0.0004400672",""
"0.0145","0.010499","","0.0004479467",""
"0.01475","0.010458","","0.0004557955",""
"0.015","0.010417","3.002","0.0004636134",""
"0.01525","0.01004875","","0.000471155",""
"0.0155","0.0096805","","0.0004784202",""
"0.01575","0.00931225","","0.0004854091",""
"0.016","0.008944","3.002","0.0004921215",""
"0.01625","0.008985","","0.0004988648",""
"0.0165","0.009026","","0.0005056388",""
"0.01675","0.009067","","0.0005124436",""
"0.017","0.009108","3.002","0.0005192791",""
"0.01725","0.00923075","","0.0005262068",""
"0.0175","0.0093535","","0.0005332266",""
"0.01775","0.00947625","","0.0005403385",""
"0.018","0.009599","3.002","0.0005475426",""
"0.01825","0.0098035","","0.0005549001",""
"0.0185","0.010008","","0.0005624111",""
"0.01875","0.0102125","","0.0005700756",""
"0.019","0.010417","3.002","0.0005778936",""
"0.01925","0.0104785","","0.0005857577",""
"0.0195","0.01054","","0.0005936679",""
"0.01975","0.0106015","","0.0006016244",""
"0.02","0.010663","3.002","0.0006096269",""
"0.02025","0.010663","","0.0006176295",""
"0.0205","0.010663","","0.0006256321",""
"0.02075","0.010663","","0.0006336347",""
"0.021","0.010663","3.002","0.0006416373",""
"0.02125","0.010663","","0.0006496399",""
"0.0215","0.010663","","0.0006576424",""
"0.02175","0.010663","","0.000665645",""
"0.022","0.010663","3.002","0.0006736476",""
"0.02225","0.0106015","","0.000681604",""
"0.0225","0.01054","","0.0006895143",""
"0.02275","0.0104785","","0.0006973784",""
"0.023","0.010417","3.002","0.0007051964",""
"0.02325","0.010417","","0.0007130143",""
"0.0235","0.010417","","0.0007208323",""
"0.02375","0.010417","","0.0007286502",""
"0.024","0.010417","3.002","0.0007364682",""
"0.02425","0.0104375","","0.0007443015",""
