"Timestamp (S)","Arc Main Current (A)","Arc Main Voltage (V)","Arc Main Energy (J)","Arc UART (TXT)"
"0","0.010336","3.002","7.757168e-06",""
"0.00025","0.010336","","7.757168e-06",""
"0.0005","0.010336","","1.551434e-05",""
"0.00075","0.010336","","2.32715e-05",""
"0.001","0.010336","3.002","3.102867e-05",""
"0.00125","0.0099675","","3.850928e-05",""
"0.0015","0.009599","","4.571333e-05",""
"0.00175","0.0092305","","5.264082e-05",""
"0.002","0.008862","3.002","5.929175e-05",""
"0.00225","0.008944","","6.600422e-05",""
"0.0025","0.009026","","7.277824e-05",""
"0.00275","0.009108","","7.961379e-05",""
"0.003","0.00919","3.002","8.651089e-05",""
"0.00325","0.0093535","","9.353069e-05",""
"0.0035","0.009517","","0.0001006732",""
"0.00375","0.0096805","","0.0001079384",""
"0.004","0.009844","3.002","0.0001153263",""
"0.00425","0.01004875","","0.0001228679",""
"0.0045","0.0102535","","0.0001305632",""
"0.00475","0.01045825","","0.0001384121",""
"0.005","0.010663","3.002","0.0001464147",""
"0.00525","0.010663","","0.0001544173",""
"0.0055","0.010663","","0.0001624198",""
"0.00575","0.010663","","0.0001704224",""
"0.006","0.010663","3.002","0.000178425",""
"0.00625","0.010663","","0.0001864276",""
"0.0065","0.010663","","0.0001944302",""
"0.00675","0.010663","","0.0002024327",""
"0.007","0.010663","3.002","0.0002104353",""
"0.00725","0.010663","","0.0002184379",""
"0.0075","0.010663","","0.0002264405",""
"0.00775","0.010663","","0.0002344431",""
"0.008","0.010663","3.002","0.0002424456",""
"0.00825","0.010704","","0.000250479",""
"0.0085","0.010745","","0.0002585431",""
"0.00875","0.010786","","0.000266638",""
"0.009","0.010827","3.002","0.0002747637",""
"0.00925","0.010786","","0.0002828586",""
"0.0095","0.010745","","0.0002909227",""
"0.00975","0.010704","","0.000298956",""
"0.01","0.010663","3.002","0.0003069586",""
"0.01025","0.0106425","","0.0003149458",""
"0.0105","0.010622","","0.0003229176",""
"0.01075","0.0106015","","0.0003308741",""
"0.011","0.010581","3.002","0.0003388151",""
"0.01125","0.01023325","","0.0003464952",""
"0.0115","0.0098855","","0.0003539142",""
"0.01175","0.00953775","","0.0003610723",""
"0.012","0.00919","3.002","0.0003679694",""
"0.01225","0.00921025","","0.0003748794",""
"0.0125","0.0092305","","0.0003818046",""
"0.01275","0.00925075","","0.0003887449",""
"0.013","0.009271","3.001","0.0003957005",""
"0.01325","0.0093325","","0.0004027046",""
"0.0135","0.009394","","0.0004097548",""
"0.01375","0.0094555","","0.0004168511",""
"0.014","0.009517","3.002","0.0004239936",""
"0.01425","0.0098035","","0.0004313511",""
"0.0145","0.01009","","0.0004389237",""
"0.01475","0.0103765","","0.0004467112",""
"0.015","0.010663","3.002","0.0004547138",""
"0.01525","0.0106835","","0.0004627318",""
"0.0155","0.010704","","0.0004707651",""
"0.01575","0.0107245","","0.0004788139",""
"0.016","0.010745","3.002","0.000486878",""
"0.01625","0.0107655","","0.0004949548",""
"0.0165","0.010786","","0.000503047",""
"0.01675","0.0108065","","0.0005111546",""
"0.017","0.010827","3.001","0.0005192776",""
"0.01725","0.0108065","","0.0005273878",""
"0.0175","0.010786","","0.0005354827",""
"0.01775","0.0107655","","0.0005435622",""
"0.018","0.010745","3.002","0.0005516264",""
"0.01825","0.010745","","0.0005596905",""
"0.0185","0.010745","","0.0005677546",""
"0.01875","0.010745","","0.0005758187",""
"0.019","0.010745","3.002","0.0005838828",""
"0.01925","0.0107245","","0.0005919316",""
"0.0195","0.010704","","0.0005999649",""
"0.01975","0.0106835","","0.0006079829",""
"0.02","0.010663","3.002","0.0006159855",""
"0.02025","0.0106835","","0.0006240035",""
"0.0205","0.010704","","0.0006320368",""
"0.02075","0.0107245","","0.0006400855",""
"0.021","0.010745","3.002","0.0006481497",""
"0.02125","0.010438","","0.0006559834",""
"0.0215","0.010131","","0.0006635867",""
"0.02175","0.009824","","0.0006709596",""
"0.022","0.009517","3.002","0.0006781021",""
"0.02225","0.00943525","","0.0006851833",""
"0.0225","0.0093535","","0.0006922031",""
"0.02275","0.00927175","","0.0006991615",""
"0.023","0.00919","3.002","0.0007060586",""
"0.02325","0.00919","","0.0007129557",""
"0.0235","0.00919","","0.0007198528",""
"0.02375","0.00919","","0.0007267499",""
"0.024","0.00919","3.002","0.000733647",""
"0.02425","0.00955825","","0.0007408205",""
"0.0245","0.0099265","","0.0007482703",""
"0.02475","0.01029475","","0.0007559965",""
"0.025","0.010663","3.002","0.0007639991",""
"0.02525","0.0106835","","0.0007720171",""
"0.0255","0.010704","","0.0007800504",""
"0.02575","0.0107245","","0.0007880992",""
"0.026","0.010745","3.002","0.0007961633",""
"0.02625","0.0107655","","0.0008042428",""
"0.0265","0.010786","","0.0008123377",""
"0.02675","0.0108065","","0.000820448",""
"0.027","0.010827","3.002","0.0008285736",""
"0.02725","0.0107655","","0.0008366531",""
"0.0275","0.010704","","0.0008446865",""
"0.02775","0.0106425","","0.0008526737",""
"0.028","0.010581","3.002","0.0008606147",""
"0.02825","0.0106015","","0.0008685711",""
"0.0285","0.010622","","0.0008765429",""
"0.02875","0.0106425","","0.0008845301",""
"0.029","0.010663","3.002","0.0008925327",""
"0.02925","0.010663","","0.0009005353",""
"0.0295","0.010663","","0.0009085379",""
"0.02975","0.010663","","0.0009165405",""
"0.03","0.010663","3.002","0.0009245431",""
"0.03025","0.01047875","","0.0009324074",""
"0.0305","0.0102945","","0.0009401334",""
"0.03075","0.01011025","","0.0009477211",""
"0.031","0.009926","3.002","0.0009551706",""
"0.03125","0.009926","","0.00096262",""
"0.0315","0.009926","","0.0009700695",""
"0.03175","0.009926","","0.000977519",""
"0.032","0.009926","3.002","0.0009849684",""
"0.03225","0.0097215","","0.0009922644",""
"0.0325","0.009517","","0.0009994069",""
"0.03275","0.0093125","","0.001006396",""
"0.033","0.009108","3.002","0.001013232",""
"0.03325","0.0090875","","0.001020052",""
"0.0335","0.009067","","0.001026856",""
"0.03375","0.0090465","","0.001033646",""
"0.034","0.009026","3.002","0.00104042",""
"0.03425","0.00939425","","0.001047468",""
"0.0345","0.0097625","","0.001054792",""
"0.03475","0.01013075","","0.001062393",""
"0.035","0.010499","3.001","0.00107027",""
"0.03525","0.01054","","0.00107818",""
"0.0355","0.010581","","0.001086121",""
"0.03575","0.010622","","0.001094093",""
"0.036","0.010663","3.002","0.001102095",""
"0.03625","0.010663","","0.001110098",""
"0.0365","0.010663","","0.001118101",""
"0.03675","0.010663","","0.001126103",""
"0.037","0.010663","3.002","0.001134106",""
"0.03725","0.010663","","0.001142108",""
"0.0375","0.010663","","0.001150111",""
"0.03775","0.010663","","0.001158113",""
"0.038","0.010663","3.002","0.001166116",""
"0.03825","0.0106835","","0.001174134",""
"0.0385","0.010704","","0.001182167",""
"0.03875","0.0107245","","0.001190216",""
"0.039","0.010745","3.002","0.00119828",""
"0.03925","0.0107655","","0.00120636",""
"0.0395","0.010786","","0.001214455",""
"0.03975","0.0108065","","0.001222565",""
"0.04","0.010827","3.002","0.001230691",""
"0.04025","0.01064275","","0.001238678",""
"0.0405","0.0104585","","0.001246527",""
"0.04075","0.01027425","","0.001254238",""
"0.041","0.01009","3.002","0.00126181",""
"0.04125","0.009824","","0.001269183",""
"0.0415","0.009558","","0.001276357",""
"0.04175","0.009292","","0.00128333",""
"0.042","0.009026","3.002","0.001290104",""
"0.04225","0.009026","","0.001296878",""
"0.0425","0.009026","","0.001303652",""
"0.04275","0.009026","","0.001310426",""
"0.043","0.009026","3.002","0.0013172",""
"0.04325","0.009026","","0.001323974",""
"0.0435","0.009026","","0.001330748",""
"0.04375","0.009026","","0.001337522",""
"0.044","0.009026","3.002","0.001344296",""
"0.04425","0.0093535","","0.001351316",""
"0.0445","0.009681","","0.001358582",""
"0.04475","0.0100085","","0.001366093",""
"0.045","0.010336","3.002","0.00137385",""
"0.04525","0.01043825","","0.001381684",""
"0.0455","0.0105405","","0.001389595",""
"0.04575","0.01064275","","0.001397582",""
"0.046","0.010745","3.002","0.001405646",""
"0.04625","0.010704","","0.00141368",""
"0.0465","0.010663","","0.001421682",""
"0.04675","0.010622","","0.001429654",""
"0.047","0.010581","3.002","0.001437595",""
"0.04725","0.0106015","","0.001445552",""
"0.0475","0.010622","","0.001453523",""
"0.04775","0.0106425","","0.001461511",""
"0.048","0.010663","3.002","0.001469513",""
"0.04825","0.0107245","","0.001477562",""
"0.0485","0.010786","","0.001485657",""
"0.04875","0.0108475","","0.001493798",""
"0.049","0.010909","3.002","0.001501985",""
"0.04925","0.0108885","","0.001510157",""
"0.0495","0.010868","","0.001518313",""
"0.04975","0.0108475","","0.001526454",""
"0.05","0.010827","3.002","0.00153458",""
"0.05025","0.01070425","","0.001542614",""
"0.0505","0.0105815","","0.001550555",""
"0.05075","0.01045875","","0.001558404",""
"0.051","0.010336","3.002","0.001566161",""
"0.05125","0.0100085","","0.001573673",""
"0.0515","0.009681","","0.001580938",""
"0.05175","0.0093535","","0.001587958",""
"0.052","0.009026","3.002","0.001594732",""
"0.05225","0.0090465","","0.001601522",""
"0.0525","0.009067","","0.001608326",""
"0.05275","0.0090875","","0.001615147",""
"0.053","0.009108","3.002","0.001621982",""
"0.05325","0.009292","","0.001628956",""
"0.0535","0.009476","","0.001636068",""
"0.05375","0.00966","","0.001643317",""
"0.054","0.009844","3.002","0.001650705",""
"0.05425","0.01004875","","0.001658247",""
"0.0545","0.0102535","","0.001665942",""
"0.05475","0.01045825","","0.001673791",""
"0.055","0.010663","3.002","0.001681794",""
"0.05525","0.0106425","","0.001689781",""
"0.0555","0.010622","","0.001697753",""
"0.05575","0.0106015","","0.001705709",""
"0.056","0.010581","3.002","0.00171365",""
"0.05625","0.010581","","0.001721591",""
"0.0565","0.010581","","0.001729532",""
"0.05675","0.010581","","0.001737473",""
"0.057","0.010581","3.002","0.001745414",""
"0.05725","0.0106015","","0.001753371",""
"0.0575","0.010622","","0.001761342",""
"0.05775","0.0106425","","0.00176933",""
"0.058","0.010663","3.002","0.001777332",""
"0.05825","0.0106835","","0.00178535",""
"0.0585","0.010704","","0.001793384",""
"0.05875","0.0107245","","0.001801432",""
"0.059","0.010745","3.002","0.001809496",""
"0.05925","0.010745","","0.001817561",""
"0.0595","0.010745","","0.001825625",""
"0.05975","0.010745","","0.001833689",""
"0.06","0.010745","3.002","0.001841753",""
"0.06025","0.010704","","0.001849786",""
"0.0605","0.010663","","0.001857789",""
"0.06075","0.010622","","0.001865761",""
"0.061","0.010581","3.002","0.001873702",""
"0.06125","0.01021275","","0.001881369",""
"0.0615","0.0098445","","0.00188876",""
"0.06175","0.00947625","","0.001895874",""
"0.062","0.009108","3.003","0.001902712",""
"0.06225","0.00914875","","0.001909578",""
"0.0625","0.0091895","","0.001916475",""
"0.06275","0.00923025","","0.001923402",""
"0.063","0.009271","3.002","0.00193036",""
"0.06325","0.0093325","","0.001937364",""
"0.0635","0.009394","","0.001944414",""
"0.06375","0.0094555","","0.00195151",""
"0.064","0.009517","3.002","0.001958653",""
"0.06425","0.009783","","0.001965995",""
"0.0645","0.010049","","0.001973537",""
"0.06475","0.010315","","0.001981278",""
"0.065","0.010581","3.002","0.001989219",""
"0.06525","0.010581","","0.00199716",""
"0.0655","0.010581","","0.002005101",""
"0.06575","0.010581","","0.002013042",""
"0.066","0.010581","3.002","0.002020983",""
"0.06625","0.0106015","","0.00202894",""
"0.0665","0.010622","","0.002036912",""
"0.06675","0.0106425","","0.002044899",""
"0.067","0.010663","3.002","0.002052902",""
"0.06725","0.0107245","","0.00206095",""
"0.0675","0.010786","","0.002069045",""
"0.06775","0.0108475","","0.002077186",""
"0.068","0.010909","3.002","0.002085373",""
"0.06825","0.010909","","0.002093561",""
"0.0685","0.010909","","0.002101748",""
"0.06875","0.010909","","0.002109935",""
"0.069","0.010909","3.002","0.002118122",""
"0.06925","0.0108475","","0.002126263",""
"0.0695","0.010786","","0.002134358",""
"0.06975","0.0107245","","0.002142407",""
"0.07","0.010663","3.002","0.002150409",""
"0.07025","0.010663","","0.002158412",""
"0.0705","0.010663","","0.002166415",""
"0.07075","0.010663","","0.002174417",""
"0.071","0.010663","3.002","0.00218242",""
"0.07125","0.010356","","0.002190192",""
"0.0715","0.010049","","0.002197734",""
"0.07175","0.009742","","0.002205045",""
"0.072","0.009435","3.002","0.002212126",""
"0.07225","0.00937375","","0.002219161",""
"0.0725","0.0093125","","0.00222615",""
"0.07275","0.00925125","","0.002233093",""
"0.073","0.00919","3.002","0.00223999",""
"0.07325","0.00919","","0.002246887",""
"0.0735","0.00919","","0.002253784",""
"0.07375","0.00919","","0.002260682",""
"0.074","0.00919","3.002","0.002267579",""
"0.07425","0.00953775","","0.002274737",""
"0.0745","0.0098855","","0.002282156",""
"0.07475","0.01023325","","0.002289836",""
"0.075","0.010581","3.002","0.002297777",""
"0.07525","0.0106425","","0.002305764",""
"0.0755","0.010704","","0.002313797",""
"0.07575","0.0107655","","0.002321877",""
"0.076","0.010827","3.002","0.002330003",""
"0.07625","0.010827","","0.002338128",""
"0.0765","0.010827","","0.002346254",""
"0.07675","0.010827","","0.00235438",""
"0.077","0.010827","3.002","0.002362505",""
"0.07725","0.0108065","","0.002370616",""
"0.0775","0.010786","","0.00237871",""
"0.07775","0.0107655","","0.00238679",""
"0.078","0.010745","3.002","0.002394854",""
"0.07825","0.0107245","","0.002402903",""
"0.0785","0.010704","","0.002410936",""
"0.07875","0.0106835","","0.002418954",""
"0.079","0.010663","3.002","0.002426957",""
"0.07925","0.0106835","","0.002434975",""
"0.0795","0.010704","","0.002443008",""
"0.07975","0.0107245","","0.002451057",""
"0.08","0.010745","3.002","0.002459121",""
"0.08025","0.01051975","","0.002467016",""
"0.0805","0.0102945","","0.002474742",""
"0.08075","0.01006925","","0.002482299",""
"0.081","0.009844","3.002","0.002489687",""
"0.08125","0.009844","","0.002497075",""
"0.0815","0.009844","","0.002504463",""
"0.08175","0.009844","","0.002511851",""
"0.082","0.009844","3.002","0.002519239",""
"0.08225","0.0096805","","0.002526504",""
"0.0825","0.009517","","0.002533646",""
"0.08275","0.0093535","","0.002540666",""
"0.083","0.00919","3.002","0.002547563",""
"0.08325","0.0091695","","0.002554445",""
"0.0835","0.009149","","0.002561311",""
"0.08375","0.0091285","","0.002568162",""
"0.084","0.009108","3.002","0.002574998",""
"0.08425","0.00945575","","0.002582094",""
"0.0845","0.0098035","","0.002589452",""
"0.08475","0.01015125","","0.00259707",""
"0.085","0.010499","3.002","0.00260495",""
"0.08525","0.0105605","","0.002612873",""
"0.0855","0.010622","","0.002620842",""
"0.08575","0.0106835","","0.002628857",""
"0.086","0.010745","3.001","0.002636919",""
"0.08625","0.0107655","","0.002644998",""
"0.0865","0.010786","","0.002653093",""
"0.08675","0.0108065","","0.002661203",""
"0.087","0.010827","3.002","0.002669329",""
"0.08725","0.010786","","0.002677424",""
"0.0875","0.010745","","0.002685488",""
"0.08775","0.010704","","0.002693521",""
"0.088","0.010663","3.002","0.002701524",""
"0.08825","0.0106425","","0.002709511",""
"0.0885","0.010622","","0.002717483",""
"0.08875","0.0106015","","0.002725439",""
"0.089","0.010581","3.002","0.00273338",""
"0.08925","0.010622","","0.002741352",""
"0.0895","0.010663","","0.002749355",""
"0.08975","0.010704","","0.002757388",""
"0.09","0.010745","3.002","0.002765452",""
"0.09025","0.01060175","","0.002773409",""
"0.0905","0.0104585","","0.002781258",""
"0.09075","0.01031525","","0.002789",""
"0.091","0.010172","3.002","0.002796634",""
"0.09125","0.009906","","0.002804068",""
"0.0915","0.00964","","0.002811303",""
"0.09175","0.009374","","0.002818338",""
"0.092","0.009108","3.002","0.002825174",""
"0.09225","0.0091285","","0.002832025",""
"0.0925","0.009149","","0.002838891",""
"0.09275","0.0091695","","0.002845773",""
"0.093","0.00919","3.002","0.00285267",""
"0.09325","0.0094355","","0.002859754",""
"0.0935","0.009681","","0.002867022",""
"0.09375","0.0099265","","0.002874474",""
"0.094","0.010172","3.003","0.00288211",""
"0.09425","0.010172","","0.002889745",""
"0.0945","0.010172","","0.002897379",""
"0.09475","0.010172","","0.002905013",""
"0.095","0.010172","3.002","0.002912647",""
"0.09525","0.01031525","","0.002920388",""
"0.0955","0.0104585","","0.002928238",""
"0.09575","0.01060175","","0.002936194",""
"0.096","0.010745","3.002","0.002944258",""
"0.09625","0.0107245","","0.002952307",""
"0.0965","0.010704","","0.00296034",""
"0.09675","0.0106835","","0.002968358",""
"0.097","0.010663","3.002","0.002976361",""
"0.09725","0.010663","","0.002984363",""
"0.0975","0.010663","","0.002992366",""
"0.09775","0.010663","","0.003000369",""
"0.098","0.010663","3.002","0.003008371",""
"0.09825","0.010663","","0.003016374",""
"0.0985","0.010663","","0.003024376",""
"0.09875","0.010663","","0.003032379",""
"0.099","0.010663","3.002","0.003040382",""
"0.09925","0.010704","","0.003048415",""
"0.0995","0.010745","","0.003056479",""
"0.09975","0.010786","","0.003064574",""
"0.1","0.010827","3.002","0.0030727",""
"0.10025","0.01070425","","0.003080733",""
"0.1005","0.0105815","","0.003088675",""
"0.10075","0.01045875","","0.003096524",""
"0.101","0.010336","3.002","0.003104281",""
"0.10125","0.009988","","0.003111779",""
"0.1015","0.00964","","0.003119017",""
"0.10175","0.009292","","0.003125993",""
"0.102","0.008944","3.003","0.003132707",""
"0.10225","0.0089645","","0.003139435",""
"0.1025","0.008985","","0.003146178",""
"0.10275","0.0090055","","0.003152937",""
"0.103","0.009026","3.002","0.003159711",""
"0.10325","0.0092305","","0.003166639",""
"0.1035","0.009435","","0.00317372",""
"0.10375","0.0096395","","0.003180954",""
"0.104","0.009844","3.002","0.003188342",""
"0.10425","0.01008975","","0.003195914",""
"0.1045","0.0103355","","0.003203671",""
"0.10475","0.01058125","","0.003211612",""
"0.105","0.010827","3.002","0.003219738",""
"0.10525","0.010786","","0.003227833",""
"0.1055","0.010745","","0.003235897",""
"0.10575","0.010704","","0.00324393",""
"0.106","0.010663","3.002","0.003251933",""
"0.10625","0.010663","","0.003259936",""
"0.1065","0.010663","","0.003267938",""
"0.10675","0.010663","","0.003275941",""
"0.107","0.010663","3.002","0.003283943",""
"0.10725","0.010663","","0.003291946",""
"0.1075","0.010663","","0.003299948",""
"0.10775","0.010663","","0.003307951",""
"0.108","0.010663","3.002","0.003315954",""
"0.10825","0.010704","","0.003323987",""
"0.1085","0.010745","","0.003332051",""
"0.10875","0.010786","","0.003340146",""
"0.109","0.010827","3.002","0.003348272",""
"0.10925","0.0108065","","0.003356382",""
"0.1095","0.010786","","0.003364477",""
"0.10975","0.0107655","","0.003372556",""
"0.11","0.010745","3.002","0.00338062",""
"0.11025","0.0107245","","0.003388669",""
"0.1105","0.010704","","0.003396703",""
"0.11075","0.0106835","","0.00340472",""
