"Timestamp (S)","Arc Main Current (A)","Arc Main Voltage (V)","Arc Main Energy (J)","Arc UART (TXT)"
"0","0.010336","3.002","7.757168e-06",""
"0.00025","0.010336","","7.757168e-06",""
"0.0005","0.010336","","1.551434e-05",""
"0.00075","0.010336","","2.32715e-05",""
"0.001","0.010336","3.002","3.102867e-05",""
"0.00125","0.010336","","3.878584e-05",""
"0.0015","0.010336","","4.654301e-05",""
"0.00175","0.010336","","5.430018e-05",""
"0.002","0.010336","3.002","6.205734e-05",""
"0.00225","0.01035625","","6.982971e-05",""
"0.0025","0.0103765","","7.761727e-05",""
"0.00275","0.01039675","","8.542003e-05",""
"0.003","0.010417","3.002","9.323799e-05",""
"0.00325","0.010417","","0.000101056",""
"0.0035","0.010417","","0.0001088739",""
"0.00375","0.010417","","0.0001166919",""
"0.004","0.010417","3.002","0.0001245098",""
"0.00425","0.010233","","0.0001321897",""
"0.0045","0.010049","","0.0001397315",""
"0.00475","0.009865","","0.0001471351",""
"0.005","0.009681","3.002","0.0001544007",""
"0.00525","0.00945575","","0.0001614973",""
"0.0055","0.0092305","","0.0001684248",""
"0.00575","0.00900525","","0.0001751832",""
"0.006","0.00878","3.002","0.0001817726",""
"0.00625","0.00878","","0.000188362",""
"0.0065","0.00878","","0.0001949514",""
"0.00675","0.00878","","0.0002015408",""
"0.007","0.00878","3.002","0.0002081302",""
"0.00725","0.00902575","","0.000214904",""
"0.0075","0.0092715","","0.0002218622",""
"0.00775","0.00951725","","0.0002290049",""
"0.008","0.009763","3.002","0.0002363321",""
"0.00825","0.00988575","","0.0002437513",""
"0.0085","0.0100085","","0.0002512627",""
"0.00875","0.01013125","","0.0002588662",""
"0.009","0.010254","3.002","0.0002665618",""
"0.00925","0.010254","","0.0002742575",""
"0.0095","0.010254","","0.0002819531",""
"0.00975","0.010254","","0.0002896487",""
"0.01","0.010254","3.002","0.0002973443",""
"0.01025","0.010254","","0.0003050374",""
"0.0105","0.010254","","0.0003127305",""
"0.01075","0.010254","","0.0003204235",""
"0.011","0.010254","3.001","0.0003281166",""
"0.01125","0.01029475","","0.0003358428",""
"0.0115","0.0103355","","0.0003435996",""
"0.01175","0.01037625","","0.000351387",""
"0.012","0.010417","3.002","0.0003592049",""
"0.01225","0.010417","","0.0003670255",""
"0.0125","0.010417","","0.0003748461",""
"0.01275","0.010417","","0.0003826666",""
"0.013","0.010417","3.003","0.0003904872",""
"0.01325","0.01037625","","0.0003982746",""
"0.0135","0.0103355","","0.0004060314",""
"0.01375","0.01029475","","0.0004137576",""
"0.014","0.010254","3.002","0.0004214532",""
"0.01425","0.0101925","","0.0004291027",""
"0.0145","0.010131","","0.000436706",""
"0.01475","0.0100695","","0.0004442631",""
"0.015","0.010008","3.002","0.0004517741",""
"0.01525","0.009701","","0.0004590547",""
"0.0155","0.009394","","0.0004661049",""
"0.01575","0.009087","","0.0004729247",""
"0.016","0.00878","3.002","0.0004795141",""
"0.01625","0.0087595","","0.0004860881",""
"0.0165","0.008739","","0.0004926468",""
"0.01675","0.0087185","","0.00049919",""
"0.017","0.008698","3.002","0.0005057178",""
"0.01725","0.00886175","","0.0005123686",""
"0.0175","0.0090255","","0.0005191422",""
"0.01775","0.00918925","","0.0005260387",""
"0.018","0.009353","3.002","0.0005330582",""
"0.01825","0.00957825","","0.0005402466",""
"0.0185","0.0098035","","0.0005476042",""
"0.01875","0.01002875","","0.0005551308",""
"0.019","0.010254","3.002","0.0005628264",""
"0.01925","0.010254","","0.000570522",""
"0.0195","0.010254","","0.0005782176",""
"0.01975","0.010254","","0.0005859133",""
"0.02","0.010254","3.002","0.0005936089",""
"0.02025","0.01031525","","0.0006013505",""
"0.0205","0.0103765","","0.000609138",""
"0.02075","0.01043775","","0.0006169716",""
"0.021","0.010499","3.002","0.0006248511",""
"0.02125","0.01045825","","0.0006327",""
"0.0215","0.0104175","","0.0006405183",""
"0.02175","0.01037675","","0.0006483061",""
"0.022","0.010336","3.002","0.0006560632",""
"0.02225","0.0103155","","0.000663805",""
"0.0225","0.010295","","0.0006715314",""
"0.02275","0.0102745","","0.0006792424",""
"0.023","0.010254","3.002","0.0006869381",""
"0.02325","0.010254","","0.0006946337",""
"0.0235","0.010254","","0.0007023293",""
"0.02375","0.010254","","0.0007100249",""
"0.024","0.010254","3.002","0.0007177206",""
"0.02425","0.01031525","","0.0007254622",""
"0.0245","0.0103765","","0.0007332497",""
"0.02475","0.01043775","","0.0007410833",""
"0.025","0.010499","3.002","0.0007489628",""
"0.02525","0.01011025","","0.000756548",""
"0.0255","0.0097215","","0.0007638415",""
"0.02575","0.00933275","","0.0007708434",""
"0.026","0.008944","3.001","0.0007775537",""
"0.02625","0.00886225","","0.0007842048",""
"0.0265","0.0087805","","0.0007907945",""
"0.02675","0.00869875","","0.000797323",""
"0.027","0.008617","3.002","0.00080379",""
"0.02725","0.00871925","","0.0008103338",""
"0.0275","0.0088215","","0.0008169544",""
"0.02775","0.00892375","","0.0008236516",""
"0.028","0.009026","3.002","0.0008304256",""
"0.02825","0.009333","","0.0008374301",""
"0.0285","0.00964","","0.0008446649",""
"0.02875","0.009947","","0.0008521301",""
"0.029","0.010254","3.002","0.0008598257",""
"0.02925","0.01031525","","0.0008675673",""
"0.0295","0.0103765","","0.0008753549",""
"0.02975","0.01043775","","0.0008831884",""
"0.03","0.010499","3.002","0.0008910679",""
"0.03025","0.0104785","","0.000898932",""
"0.0305","0.010458","","0.0009067808",""
"0.03075","0.0104375","","0.0009146141",""
"0.031","0.010417","3.002","0.0009224321",""
"0.03125","0.01039675","","0.0009302348",""
"0.0315","0.0103765","","0.0009380224",""
"0.03175","0.01035625","","0.0009457948",""
"0.032","0.010336","3.002","0.0009535519",""
"0.03225","0.010336","","0.0009613091",""
"0.0325","0.010336","","0.0009690663",""
"0.03275","0.010336","","0.0009768234",""
"0.033","0.010336","3.002","0.0009845806",""
"0.03325","0.01035625","","0.000992353",""
"0.0335","0.0103765","","0.001000141",""
"0.03375","0.01039675","","0.001007943",""
"0.034","0.010417","3.002","0.001015761",""
"0.03425","0.0101305","","0.001023364",""
"0.0345","0.009844","","0.001030752",""
"0.03475","0.0095575","","0.001037925",""
"0.035","0.009271","3.002","0.001044883",""
"0.03525","0.009271","","0.001051841",""
"0.0355","0.009271","","0.001058799",""
"0.03575","0.009271","","0.001065757",""
"0.036","0.009271","3.002","0.001072714",""
"0.03625","0.00912775","","0.001079565",""
"0.0365","0.0089845","","0.001086308",""
"0.03675","0.00884125","","0.001092943",""
"0.037","0.008698","3.002","0.001099471",""
"0.03725","0.008698","","0.001105999",""
"0.0375","0.008698","","0.001112527",""
"0.03775","0.008698","","0.001119054",""
"0.038","0.008698","3.002","0.001125582",""
"0.03825","0.0091075","","0.001132417",""
"0.0385","0.009517","","0.00113956",""
"0.03875","0.0099265","","0.00114701",""
"0.039","0.010336","3.002","0.001154767",""
"0.03925","0.010336","","0.001162524",""
"0.0395","0.010336","","0.001170281",""
"0.03975","0.010336","","0.001178038",""
"0.04","0.010336","3.002","0.001185796",""
"0.04025","0.010336","","0.001193553",""
"0.0405","0.010336","","0.00120131",""
"0.04075","0.010336","","0.001209067",""
"0.041","0.010336","3.002","0.001216824",""
"0.04125","0.010336","","0.001224579",""
"0.0415","0.010336","","0.001232333",""
"0.04175","0.010336","","0.001240088",""
"0.042","0.010336","3.001","0.001247843",""
"0.04225","0.01035625","","0.001255612",""
"0.0425","0.0103765","","0.001263397",""
"0.04275","0.01039675","","0.001271198",""
"0.043","0.010417","3.001","0.001279013",""
"0.04325","0.0104375","","0.001286846",""
"0.0435","0.010458","","0.001294695",""
"0.04375","0.0104785","","0.001302559",""
"0.044","0.010499","3.002","0.001310439",""
"0.04425","0.0102125","","0.001318103",""
"0.0445","0.009926","","0.001325553",""
"0.04475","0.0096395","","0.001332787",""
"0.045","0.009353","3.002","0.001339806",""
"0.04525","0.009169","","0.001346688",""
"0.0455","0.008985","","0.001353431",""
"0.04575","0.008801","","0.001360036",""
"0.046","0.008617","3.002","0.001366503",""
"0.04625","0.00863725","","0.001372988",""
"0.0465","0.0086575","","0.001379487",""
"0.04675","0.00867775","","0.001386002",""
"0.047","0.008698","3.003","0.001392532",""
"0.04725","0.009087","","0.001399352",""
"0.0475","0.009476","","0.001406464",""
"0.04775","0.009865","","0.001413867",""
"0.048","0.010254","3.002","0.001421563",""
"0.04825","0.010254","","0.001429259",""
"0.0485","0.010254","","0.001436954",""
"0.04875","0.010254","","0.00144465",""
"0.049","0.010254","3.002","0.001452345",""
"0.04925","0.01029475","","0.001460074",""
"0.0495","0.0103355","","0.001467834",""
"0.04975","0.01037625","","0.001475624",""
"0.05","0.010417","3.003","0.001483444",""
"0.05025","0.01037625","","0.001491231",""
"0.0505","0.0103355","","0.001498988",""
"0.05075","0.01029475","","0.001506715",""
"0.051","0.010254","3.002","0.00151441",""
"0.05125","0.010254","","0.001522103",""
"0.0515","0.010254","","0.001529796",""
"0.05175","0.010254","","0.001537489",""
"0.052","0.010254","3.001","0.001545182",""
"0.05225","0.01029475","","0.001552909",""
"0.0525","0.0103355","","0.001560665",""
"0.05275","0.01037625","","0.001568453",""
"0.053","0.010417","3.002","0.001576271",""
"0.05325","0.01039675","","0.001584073",""
"0.0535","0.0103765","","0.001591861",""
"0.05375","0.01035625","","0.001599633",""
"0.054","0.010336","3.002","0.001607391",""
"0.05425","0.01017225","","0.001615025",""
"0.0545","0.0100085","","0.001622536",""
"0.05475","0.00984475","","0.001629925",""
"0.055","0.009681","3.002","0.00163719",""
"0.05525","0.00943525","","0.001644271",""
"0.0555","0.0091895","","0.001651168",""
"0.05575","0.00894375","","0.00165788",""
"0.056","0.008698","3.002","0.001664408",""
"0.05625","0.0087185","","0.001670952",""
"0.0565","0.008739","","0.00167751",""
"0.05675","0.0087595","","0.001684084",""
"0.057","0.00878","3.002","0.001690674",""
"0.05725","0.009046","","0.001697463",""
"0.0575","0.009312","","0.001704451",""
"0.05775","0.009578","","0.00171164",""
"0.058","0.009844","3.002","0.001719027",""
"0.05825","0.0099465","","0.001726492",""
"0.0585","0.010049","","0.001734034",""
"0.05875","0.0101515","","0.001741653",""
"0.059","0.010254","3.002","0.001749348",""
"0.05925","0.010254","","0.001757044",""
"0.0595","0.010254","","0.00176474",""
"0.05975","0.010254","","0.001772435",""
"0.06","0.010254","3.002","0.001780131",""
"0.06025","0.01029475","","0.001787857",""
"0.0605","0.0103355","","0.001795614",""
"0.06075","0.01037625","","0.001803401",""
"0.061","0.010417","3.002","0.001811219",""
"0.06125","0.010417","","0.001819037",""
"0.0615","0.010417","","0.001826855",""
"0.06175","0.010417","","0.001834673",""
"0.062","0.010417","3.002","0.001842491",""
"0.06225","0.010417","","0.001850309",""
"0.0625","0.010417","","0.001858127",""
"0.06275","0.010417","","0.001865945",""
"0.063","0.010417","3.002","0.001873763",""
"0.06325","0.01039675","","0.001881566",""
"0.0635","0.0103765","","0.001889353",""
"0.06375","0.01035625","","0.001897126",""
"0.064","0.010336","3.002","0.001904883",""
"0.06425","0.010254","","0.001912578",""
"0.0645","0.010172","","0.001920212",""
"0.06475","0.01009","","0.001927785",""
"0.065","0.010008","3.002","0.001935296",""
"0.06525","0.0097215","","0.001942592",""
"0.0655","0.009435","","0.001949673",""
"0.06575","0.0091485","","0.001956539",""
"0.066","0.008862","3.002","0.00196319",""
"0.06625","0.008862","","0.001969843",""
"0.0665","0.008862","","0.001976496",""
"0.06675","0.008862","","0.001983149",""
"0.067","0.008862","3.003","0.001989802",""
"0.06725","0.00902575","","0.001996576",""
"0.0675","0.0091895","","0.002003473",""
"0.06775","0.00935325","","0.002010493",""
"0.068","0.009517","3.002","0.002017635",""
"0.06825","0.00970125","","0.002024916",""
"0.0685","0.0098855","","0.002032335",""
"0.06875","0.01006975","","0.002039892",""
"0.069","0.010254","3.002","0.002047588",""
"0.06925","0.010254","","0.002055284",""
"0.0695","0.010254","","0.002062979",""
"0.06975","0.010254","","0.002070675",""
"0.07","0.010254","3.002","0.00207837",""
"0.07025","0.01033575","","0.002086127",""
"0.0705","0.0104175","","0.002093946",""
"0.07075","0.01049925","","0.002101825",""
"0.071","0.010581","3.002","0.002109767",""
"0.07125","0.01051975","","0.002117662",""
"0.0715","0.0104585","","0.002125511",""
"0.07175","0.01039725","","0.002133314",""
"0.072","0.010336","3.002","0.002141071",""
"0.07225","0.0103155","","0.002148813",""
"0.0725","0.010295","","0.002156539",""
"0.07275","0.0102745","","0.00216425",""
"0.073","0.010254","3.002","0.002171946",""
"0.07325","0.010254","","0.002179641",""
"0.0735","0.010254","","0.002187337",""
"0.07375","0.010254","","0.002195033",""
"0.074","0.010254","3.002","0.002202728",""
"0.07425","0.0102745","","0.002210439",""
"0.0745","0.010295","","0.002218166",""
"0.07475","0.0103155","","0.002225908",""
"0.075","0.010336","3.002","0.002233665",""
"0.07525","0.0099675","","0.002241145",""
"0.0755","0.009599","","0.002248349",""
"0.07575","0.0092305","","0.002255277",""
"0.076","0.008862","3.002","0.002261928",""
"0.07625","0.008821","","0.002268548",""
"0.0765","0.00878","","0.002275137",""
"0.07675","0.008739","","0.002281696",""
"0.077","0.008698","3.002","0.002288224",""
"0.07725","0.0088005","","0.002294829",""
"0.0775","0.008903","","0.00230151",""
"0.07775","0.0090055","","0.002308269",""
"0.078","0.009108","3.002","0.002315104",""
"0.07825","0.0093945","","0.002322155",""
"0.0785","0.009681","","0.002329421",""
"0.07875","0.0099675","","0.002336901",""
"0.079","0.010254","3.002","0.002344597",""
"0.07925","0.01029475","","0.002352323",""
"0.0795","0.0103355","","0.00236008",""
"0.07975","0.01037625","","0.002367867",""
"0.08","0.010417","3.002","0.002375685",""
"0.08025","0.010458","","0.002383534",""
"0.0805","0.010499","","0.002391413",""
"0.08075","0.01054","","0.002399324",""
"0.081","0.010581","3.002","0.002407265",""
"0.08125","0.01051975","","0.002415162",""
"0.0815","0.0104585","","0.002423014",""
"0.08175","0.01039725","","0.00243082",""
"0.082","0.010336","3.003","0.00243858",""
"0.08225","0.010336","","0.002446337",""
"0.0825","0.010336","","0.002454094",""
"0.08275","0.010336","","0.002461851",""
"0.083","0.010336","3.002","0.002469608",""
"0.08325","0.010336","","0.002477363",""
"0.0835","0.010336","","0.002485117",""
"0.08375","0.010336","","0.002492872",""
"0.084","0.010336","3.001","0.002500627",""
"0.08425","0.0100495","","0.002508169",""
"0.0845","0.009763","","0.002515496",""
"0.08475","0.0094765","","0.002522608",""
"0.085","0.00919","3.002","0.002529505",""
"0.08525","0.009067","","0.00253631",""
"0.0855","0.008944","","0.002543022",""
"0.08575","0.008821","","0.002549643",""
"0.086","0.008698","3.002","0.00255617",""
"0.08625","0.008698","","0.002562698",""
"0.0865","0.008698","","0.002569226",""
"0.08675","0.008698","","0.002575754",""
"0.087","0.008698","3.002","0.002582282",""
"0.08725","0.0087185","","0.002588825",""
"0.0875","0.008739","","0.002595384",""
"0.08775","0.0087595","","0.002601958",""
"0.088","0.00878","3.002","0.002608547",""
"0.08825","0.009169","","0.002615428",""
"0.0885","0.009558","","0.002622602",""
"0.08875","0.009947","","0.002630067",""
"0.089","0.010336","3.002","0.002637824",""
"0.08925","0.01035625","","0.002645596",""
"0.0895","0.0103765","","0.002653384",""
"0.08975","0.01039675","","0.002661187",""
"0.09","0.010417","3.002","0.002669005",""
"0.09025","0.010417","","0.002676823",""
"0.0905","0.010417","","0.002684641",""
"0.09075","0.010417","","0.002692459",""
"0.091","0.010417","3.002","0.002700277",""
"0.09125","0.01039675","","0.002708082",""
"0.0915","0.0103765","","0.002715872",""
"0.09175","0.01035625","","0.002723647",""
"0.092","0.010336","3.003","0.002731407",""
"0.09225","0.0103155","","0.002739149",""
"0.0925","0.010295","","0.002746875",""
"0.09275","0.0102745","","0.002754586",""
"0.093","0.010254","3.002","0.002762282",""
"0.09325","0.01029475","","0.002770008",""
"0.0935","0.0103355","","0.002777765",""
"0.09375","0.01037625","","0.002785552",""
"0.094","0.010417","3.002","0.00279337",""
"0.09425","0.0102125","","0.002801034",""
"0.0945","0.010008","","0.002808545",""
"0.09475","0.0098035","","0.002815903",""
"0.095","0.009599","3.002","0.002823107",""
"0.09525","0.0093535","","0.002830127",""
"0.0955","0.009108","","0.002836962",""
"0.09575","0.0088625","","0.002843614",""
"0.096","0.008617","3.002","0.002850081",""
"0.09625","0.0085965","","0.002856532",""
"0.0965","0.008576","","0.002862969",""
"0.09675","0.0085555","","0.00286939",""
"0.097","0.008535","3.002","0.002875795",""
"0.09725","0.00892375","","0.002882492",""
"0.0975","0.0093125","","0.002889481",""
"0.09775","0.00970125","","0.002896762",""
"0.098","0.01009","3.002","0.002904335",""
"0.09825","0.01009","","0.002911907",""
"0.0985","0.01009","","0.00291948",""
"0.09875","0.01009","","0.002927052",""
"0.099","0.01009","3.002","0.002934625",""
"0.09925","0.0101515","","0.002942244",""
"0.0995","0.010213","","0.002949908",""
"0.09975","0.0102745","","0.002957619",""
"0.1","0.010336","3.002","0.002965377",""
"0.10025","0.010295","","0.002973103",""
"0.1005","0.010254","","0.002980799",""
"0.10075","0.010213","","0.002988463",""
"0.101","0.010172","3.002","0.002996098",""
"0.10125","0.0101925","","0.003003747",""
"0.1015","0.010213","","0.003011412",""
"0.10175","0.0102335","","0.003019092",""
"0.102","0.010254","3.002","0.003026788",""
"0.10225","0.01031525","","0.003034529",""
"0.1025","0.0103765","","0.003042317",""
"0.10275","0.01043775","","0.00305015",""
"0.103","0.010499","3.002","0.00305803",""
"0.10325","0.0104785","","0.003065894",""
"0.1035","0.010458","","0.003073743",""
"0.10375","0.0104375","","0.003081576",""
"0.104","0.010417","3.002","0.003089394",""
"0.10425","0.010233","","0.003097074",""
"0.1045","0.010049","","0.003104616",""
"0.10475","0.009865","","0.003112019",""
"0.105","0.009681","3.002","0.003119285",""
"0.10525","0.00943525","","0.003126366",""
"0.1055","0.0091895","","0.003133263",""
"0.10575","0.00894375","","0.003139975",""
"0.106","0.008698","3.002","0.003146503",""
"0.10625","0.008739","","0.003153062",""
"0.1065","0.00878","","0.003159651",""
"0.10675","0.008821","","0.003166271",""
"0.107","0.008862","3.002","0.003172922",""
"0.10725","0.0091075","","0.003179757",""
"0.1075","0.009353","","0.003186777",""
"0.10775","0.0095985","","0.00319398",""
"0.108","0.009844","3.002","0.003201368",""
"0.10825","0.00998725","","0.003208864",""
"0.1085","0.0101305","","0.003216467",""
"0.10875","0.01027375","","0.003224177",""
"0.109","0.010417","3.002","0.003231995",""
"0.10925","0.01037625","","0.003239782",""
"0.1095","0.0103355","","0.003247539",""
"0.10975","0.01029475","","0.003255265",""
"0.11","0.010254","3.002","0.003262961",""
"0.11025","0.0102745","","0.003270672",""
"0.1105","0.010295","","0.003278399",""
